"orderNumber","orderDate","requiredDate","shippedDate","status","customerName","contactFirstName","contactLastName","city","state","postalCode","country","creditLimit","employeeFirstName","employeeLastName","officeCity","officeState","officeCountry","officePostalCode","territory","orderLineNumber","productCode","quantityOrdered","priceEach","productName","productScale","buyPrice","productVendor","quantityInStock","productLine"
10310,"2022-06-13","2022-06-21","2022-06-15",Shipped,"Toms SpezialitÃ¤ten, Ltd",Henriette ,Pfalzheim,KÃ¶ln,,"50739",Germany,120400.00,Barry,Jones,London,,UK,EC2N 1HN,EMEA,1,S18_1984,24,129.45,"1995 Honda Civic","1:18",93.89,Min Lin Diecast,9772,Classic Cars
10311,"2022-06-13","2022-06-20","2022-06-17",Shipped,Euro+ Shopping Channel,Diego ,Freyre,Madrid,,"28034",Spain,227600.00,Gerard,Hernandez,Paris,,France,"75017",EMEA,1,S18_4409,41,92.03,"1932 Alfa Romeo 8C2300 Spider Sport","1:18",43.26,Exoto Designs,6553,Vintage Cars
10311,"2022-06-13","2022-06-20","2022-06-17",Shipped,Euro+ Shopping Channel,Diego ,Freyre,Madrid,,"28034",Spain,227600.00,Gerard,Hernandez,Paris,,France,"75017",EMEA,2,S18_4933,25,66.99,"1957 Ford Thunderbird","1:18",34.21,Studio M Art Models,3209,Classic Cars
10310,"2022-06-13","2022-06-21","2022-06-15",Shipped,"Toms SpezialitÃ¤ten, Ltd",Henriette ,Pfalzheim,KÃ¶ln,,"50739",Germany,120400.00,Barry,Jones,London,,UK,EC2N 1HN,EMEA,2,S18_1129,37,128.80,"1993 Mazda RX-7","1:18",83.51,Highway 66 Mini Classics,3975,Classic Cars
10310,"2022-06-13","2022-06-21","2022-06-15",Shipped,"Toms SpezialitÃ¤ten, Ltd",Henriette ,Pfalzheim,KÃ¶ln,,"50739",Germany,120400.00,Barry,Jones,London,,UK,EC2N 1HN,EMEA,3,S18_3232,48,159.18,"1992 Ferrari 360 Spider red","1:18",77.90,Unimax Art Galleries,8347,Classic Cars
10311,"2022-06-13","2022-06-20","2022-06-17",Shipped,Euro+ Shopping Channel,Diego ,Freyre,Madrid,,"28034",Spain,227600.00,Gerard,Hernandez,Paris,,France,"75017",EMEA,3,S24_2887,43,116.27,"1952 Citroen-15CV","1:24",72.82,Exoto Designs,1452,Classic Cars
10311,"2022-06-13","2022-06-20","2022-06-17",Shipped,Euro+ Shopping Channel,Diego ,Freyre,Madrid,,"28034",Spain,227600.00,Gerard,Hernandez,Paris,,France,"75017",EMEA,4,S24_2766,28,89.05,"1949 Jaguar XK 120","1:24",47.25,Classic Metal Creations,2350,Classic Cars
10310,"2022-06-13","2022-06-21","2022-06-15",Shipped,"Toms SpezialitÃ¤ten, Ltd",Henriette ,Pfalzheim,KÃ¶ln,,"50739",Germany,120400.00,Barry,Jones,London,,UK,EC2N 1HN,EMEA,4,S24_2972,33,33.23,"1982 Lamborghini Diablo","1:24",16.24,Second Gear Diecast,7723,Classic Cars
10310,"2022-06-13","2022-06-21","2022-06-15",Shipped,"Toms SpezialitÃ¤ten, Ltd",Henriette ,Pfalzheim,KÃ¶ln,,"50739",Germany,120400.00,Barry,Jones,London,,UK,EC2N 1HN,EMEA,5,S24_3856,45,139.03,"1956 Porsche 356A Coupe","1:18",98.30,Classic Metal Creations,6600,Classic Cars
10311,"2022-06-13","2022-06-20","2022-06-17",Shipped,Euro+ Shopping Channel,Diego ,Freyre,Madrid,,"28034",Spain,227600.00,Gerard,Hernandez,Paris,,France,"75017",EMEA,5,S24_3191,25,85.61,"1969 Chevrolet Camaro Z28","1:24",50.51,Exoto Designs,4695,Classic Cars
10311,"2022-06-13","2022-06-20","2022-06-17",Shipped,Euro+ Shopping Channel,Diego ,Freyre,Madrid,,"28034",Spain,227600.00,Gerard,Hernandez,Paris,,France,"75017",EMEA,6,S24_1046,26,70.55,"1970 Chevy Chevelle SS 454","1:24",49.24,Unimax Art Galleries,1005,Classic Cars
10310,"2022-06-13","2022-06-21","2022-06-15",Shipped,"Toms SpezialitÃ¤ten, Ltd",Henriette ,Pfalzheim,KÃ¶ln,,"50739",Germany,120400.00,Barry,Jones,London,,UK,EC2N 1HN,EMEA,6,S18_1889,20,66.99,"1948 Porsche 356-A Roadster","1:18",53.90,Gearbox Collectibles,8826,Classic Cars
10310,"2022-06-13","2022-06-21","2022-06-15",Shipped,"Toms SpezialitÃ¤ten, Ltd",Henriette ,Pfalzheim,KÃ¶ln,,"50739",Germany,120400.00,Barry,Jones,London,,UK,EC2N 1HN,EMEA,7,S12_4675,25,101.34,"1969 Dodge Charger","1:12",58.73,Welly Diecast Productions,7323,Classic Cars
10311,"2022-06-13","2022-06-20","2022-06-17",Shipped,Euro+ Shopping Channel,Diego ,Freyre,Madrid,,"28034",Spain,227600.00,Gerard,Hernandez,Paris,,France,"75017",EMEA,7,S24_3432,46,91.02,"2002 Chevy Corvette","1:24",62.11,Gearbox Collectibles,9446,Classic Cars
10311,"2022-06-13","2022-06-20","2022-06-17",Shipped,Euro+ Shopping Channel,Diego ,Freyre,Madrid,,"28034",Spain,227600.00,Gerard,Hernandez,Paris,,France,"75017",EMEA,8,S24_1628,45,48.80,"1966 Shelby Cobra 427 S/C","1:24",29.18,Carousel DieCast Legends,8197,Classic Cars
10310,"2022-06-13","2022-06-21","2022-06-15",Shipped,"Toms SpezialitÃ¤ten, Ltd",Henriette ,Pfalzheim,KÃ¶ln,,"50739",Germany,120400.00,Barry,Jones,London,,UK,EC2N 1HN,EMEA,8,S12_3380,24,105.70,"1968 Dodge Charger","1:12",75.16,Welly Diecast Productions,9123,Classic Cars
10310,"2022-06-13","2022-06-21","2022-06-15",Shipped,"Toms SpezialitÃ¤ten, Ltd",Henriette ,Pfalzheim,KÃ¶ln,,"50739",Germany,120400.00,Barry,Jones,London,,UK,EC2N 1HN,EMEA,9,S24_3371,38,50.21,"1971 Alpine Renault 1600s","1:24",38.58,Welly Diecast Productions,7995,Classic Cars
10311,"2022-06-13","2022-06-20","2022-06-17",Shipped,Euro+ Shopping Channel,Diego ,Freyre,Madrid,,"28034",Spain,227600.00,Gerard,Hernandez,Paris,,France,"75017",EMEA,9,S18_1589,29,124.44,"1965 Aston Martin DB5","1:18",65.96,Classic Metal Creations,9042,Classic Cars
10311,"2022-06-13","2022-06-20","2022-06-17",Shipped,Euro+ Shopping Channel,Diego ,Freyre,Madrid,,"28034",Spain,227600.00,Gerard,Hernandez,Paris,,France,"75017",EMEA,10,S18_2870,43,114.84,"1999 Indy 500 Monte Carlo SS","1:18",56.76,Red Start Diecast,8164,Classic Cars
10310,"2022-06-13","2022-06-21","2022-06-15",Shipped,"Toms SpezialitÃ¤ten, Ltd",Henriette ,Pfalzheim,KÃ¶ln,,"50739",Germany,120400.00,Barry,Jones,London,,UK,EC2N 1HN,EMEA,10,S12_1099,33,165.38,"1968 Ford Mustang","1:12",95.34,Autoart Studio Design,68,Classic Cars
10310,"2022-06-13","2022-06-21","2022-06-15",Shipped,"Toms SpezialitÃ¤ten, Ltd",Henriette ,Pfalzheim,KÃ¶ln,,"50739",Germany,120400.00,Barry,Jones,London,,UK,EC2N 1HN,EMEA,11,S12_3990,49,77.41,"1970 Plymouth Hemi Cuda","1:12",31.92,Studio M Art Models,5663,Classic Cars
10311,"2022-06-13","2022-06-20","2022-06-17",Shipped,Euro+ Shopping Channel,Diego ,Freyre,Madrid,,"28034",Spain,227600.00,Gerard,Hernandez,Paris,,France,"75017",EMEA,11,S18_3685,32,134.22,"1948 Porsche Type 356 Roadster","1:18",62.16,Gearbox Collectibles,8990,Classic Cars
10310,"2022-06-13","2022-06-21","2022-06-15",Shipped,"Toms SpezialitÃ¤ten, Ltd",Henriette ,Pfalzheim,KÃ¶ln,,"50739",Germany,120400.00,Barry,Jones,London,,UK,EC2N 1HN,EMEA,12,S18_3482,49,122.00,"1976 Ford Gran Torino","1:18",73.49,Gearbox Collectibles,9127,Classic Cars
10310,"2022-06-13","2022-06-21","2022-06-15",Shipped,"Toms SpezialitÃ¤ten, Ltd",Henriette ,Pfalzheim,KÃ¶ln,,"50739",Germany,120400.00,Barry,Jones,London,,UK,EC2N 1HN,EMEA,13,S18_3278,27,70.76,"1969 Dodge Super Bee","1:18",49.05,Min Lin Diecast,1917,Classic Cars
10310,"2022-06-13","2022-06-21","2022-06-15",Shipped,"Toms SpezialitÃ¤ten, Ltd",Henriette ,Pfalzheim,KÃ¶ln,,"50739",Germany,120400.00,Barry,Jones,London,,UK,EC2N 1HN,EMEA,14,S24_4620,49,75.18,"1961 Chevrolet Impala","1:18",32.33,Classic Metal Creations,7869,Classic Cars
10310,"2022-06-13","2022-06-21","2022-06-15",Shipped,"Toms SpezialitÃ¤ten, Ltd",Henriette ,Pfalzheim,KÃ¶ln,,"50739",Germany,120400.00,Barry,Jones,London,,UK,EC2N 1HN,EMEA,15,S18_4721,40,133.92,"1957 Corvette Convertible","1:18",69.93,Classic Metal Creations,1249,Classic Cars
10310,"2022-06-13","2022-06-21","2022-06-15",Shipped,"Toms SpezialitÃ¤ten, Ltd",Henriette ,Pfalzheim,KÃ¶ln,,"50739",Germany,120400.00,Barry,Jones,London,,UK,EC2N 1HN,EMEA,16,S18_3782,42,59.06,"1957 Vespa GS150","1:18",32.95,Studio M Art Models,7689,Motorcycles
10310,"2022-06-13","2022-06-21","2022-06-15",Shipped,"Toms SpezialitÃ¤ten, Ltd",Henriette ,Pfalzheim,KÃ¶ln,,"50739",Germany,120400.00,Barry,Jones,London,,UK,EC2N 1HN,EMEA,17,S32_2206,36,38.62,"1982 Ducati 996 R","1:32",24.14,Gearbox Collectibles,9241,Motorcycles
10312,"2022-06-18","2022-06-24","2022-06-20",Shipped,Mini Gifts Distributors Ltd.,Susan,Nelson,San Rafael,CA,"97562",USA,210500.00,Leslie,Jennings,San Francisco,CA,USA,"94080",NA,1,S18_4668,39,44.27,"1939 Cadillac Limousine","1:18",23.14,Studio M Art Models,6645,Vintage Cars
10312,"2022-06-18","2022-06-24","2022-06-20",Shipped,Mini Gifts Distributors Ltd.,Susan,Nelson,San Rafael,CA,"97562",USA,210500.00,Leslie,Jennings,San Francisco,CA,USA,"94080",NA,2,S18_1097,32,101.50,"1940 Ford Pickup Truck","1:18",58.33,Studio M Art Models,2613,Trucks and Buses
10312,"2022-06-18","2022-06-24","2022-06-20",Shipped,Mini Gifts Distributors Ltd.,Susan,Nelson,San Rafael,CA,"97562",USA,210500.00,Leslie,Jennings,San Francisco,CA,USA,"94080",NA,3,S10_1949,48,214.30,"1952 Alpine Renault 1300","1:10",98.58,Classic Metal Creations,7305,Classic Cars
10312,"2022-06-18","2022-06-24","2022-06-20",Shipped,Mini Gifts Distributors Ltd.,Susan,Nelson,San Rafael,CA,"97562",USA,210500.00,Leslie,Jennings,San Francisco,CA,USA,"94080",NA,4,S18_2949,37,91.18,"1913 Ford Model T Speedster","1:18",60.78,Carousel DieCast Legends,4189,Vintage Cars
10312,"2022-06-18","2022-06-24","2022-06-20",Shipped,Mini Gifts Distributors Ltd.,Susan,Nelson,San Rafael,CA,"97562",USA,210500.00,Leslie,Jennings,San Francisco,CA,USA,"94080",NA,5,S18_3136,38,93.20,"18th Century Vintage Horse Carriage","1:18",60.74,Red Start Diecast,5992,Vintage Cars
10312,"2022-06-18","2022-06-24","2022-06-20",Shipped,Mini Gifts Distributors Ltd.,Susan,Nelson,San Rafael,CA,"97562",USA,210500.00,Leslie,Jennings,San Francisco,CA,USA,"94080",NA,6,S18_2957,35,54.34,"1934 Ford V8 Coupe","1:18",34.35,Min Lin Diecast,5649,Vintage Cars
10312,"2022-06-18","2022-06-24","2022-06-20",Shipped,Mini Gifts Distributors Ltd.,Susan,Nelson,San Rafael,CA,"97562",USA,210500.00,Leslie,Jennings,San Francisco,CA,USA,"94080",NA,7,S24_4258,44,96.42,"1936 Chrysler Airflow","1:24",57.46,Second Gear Diecast,4710,Vintage Cars
10312,"2022-06-18","2022-06-24","2022-06-20",Shipped,Mini Gifts Distributors Ltd.,Susan,Nelson,San Rafael,CA,"97562",USA,210500.00,Leslie,Jennings,San Francisco,CA,USA,"94080",NA,8,S18_3320,33,84.33,"1917 Maxwell Touring Car","1:18",57.54,Exoto Designs,7913,Vintage Cars
10312,"2022-06-18","2022-06-24","2022-06-20",Shipped,Mini Gifts Distributors Ltd.,Susan,Nelson,San Rafael,CA,"97562",USA,210500.00,Leslie,Jennings,San Francisco,CA,USA,"94080",NA,9,S18_1367,25,43.67,"1936 Mercedes-Benz 500K Special Roadster","1:18",24.26,Studio M Art Models,8635,Vintage Cars
10312,"2022-06-18","2022-06-24","2022-06-20",Shipped,Mini Gifts Distributors Ltd.,Susan,Nelson,San Rafael,CA,"97562",USA,210500.00,Leslie,Jennings,San Francisco,CA,USA,"94080",NA,10,S18_1342,43,102.74,"1937 Lincoln Berline","1:18",60.62,Motor City Art Classics,8693,Vintage Cars
10312,"2022-06-18","2022-06-24","2022-06-20",Shipped,Mini Gifts Distributors Ltd.,Susan,Nelson,San Rafael,CA,"97562",USA,210500.00,Leslie,Jennings,San Francisco,CA,USA,"94080",NA,11,S18_2795,25,150.19,"1928 Mercedes-Benz SSK","1:18",72.56,Gearbox Collectibles,548,Vintage Cars
10312,"2022-06-18","2022-06-24","2022-06-20",Shipped,Mini Gifts Distributors Ltd.,Susan,Nelson,San Rafael,CA,"97562",USA,210500.00,Leslie,Jennings,San Francisco,CA,USA,"94080",NA,12,S24_2022,23,43.46,"1938 Cadillac V-16 Presidential Limousine","1:24",20.61,Classic Metal Creations,2847,Vintage Cars
10312,"2022-06-18","2022-06-24","2022-06-20",Shipped,Mini Gifts Distributors Ltd.,Susan,Nelson,San Rafael,CA,"97562",USA,210500.00,Leslie,Jennings,San Francisco,CA,USA,"94080",NA,13,S24_1937,39,27.88,"1939 Chevrolet Deluxe Coupe","1:24",22.57,Motor City Art Classics,7332,Vintage Cars
10312,"2022-06-18","2022-06-24","2022-06-20",Shipped,Mini Gifts Distributors Ltd.,Susan,Nelson,San Rafael,CA,"97562",USA,210500.00,Leslie,Jennings,San Francisco,CA,USA,"94080",NA,14,S18_2325,31,111.87,"1932 Model A Ford J-Coupe","1:18",58.48,Autoart Studio Design,9354,Vintage Cars
10312,"2022-06-18","2022-06-24","2022-06-20",Shipped,Mini Gifts Distributors Ltd.,Susan,Nelson,San Rafael,CA,"97562",USA,210500.00,Leslie,Jennings,San Francisco,CA,USA,"94080",NA,15,S24_3969,31,40.21,"1936 Mercedes Benz 500k Roadster","1:24",21.75,Red Start Diecast,2081,Vintage Cars
10312,"2022-06-18","2022-06-24","2022-06-20",Shipped,Mini Gifts Distributors Ltd.,Susan,Nelson,San Rafael,CA,"97562",USA,210500.00,Leslie,Jennings,San Francisco,CA,USA,"94080",NA,16,S18_2248,30,48.43,"1911 Ford Town Car","1:18",33.30,Motor City Art Classics,540,Vintage Cars
10312,"2022-06-18","2022-06-24","2022-06-20",Shipped,Mini Gifts Distributors Ltd.,Susan,Nelson,San Rafael,CA,"97562",USA,210500.00,Leslie,Jennings,San Francisco,CA,USA,"94080",NA,17,S18_1749,48,146.20,"1917 Grand Touring Sedan","1:18",86.70,Welly Diecast Productions,2724,Vintage Cars
10313,"2022-06-19","2022-06-25","2022-06-22",Shipped,Canadian Gift Exchange Network,Yoshi ,Tamuri,Vancouver,BC,V3F 2K1,Canada,90300.00,George,Vanauf,NYC,NY,USA,"10022",NA,1,S32_2509,38,48.70,"1954 Greyhound Scenicruiser","1:32",25.98,Classic Metal Creations,2874,Trucks and Buses
10314,"2022-06-19","2022-06-29","2022-06-20",Shipped,Heintze Collectables,Palle,Ibsen,Ã…rhus,,"8200",Denmark,120800.00,Pamela,Castillo,Paris,,France,"75017",EMEA,1,S18_3140,20,129.76,"1903 Ford Model A","1:18",68.30,Unimax Art Galleries,3913,Vintage Cars
10313,"2022-06-19","2022-06-25","2022-06-22",Shipped,Canadian Gift Exchange Network,Yoshi ,Tamuri,Vancouver,BC,V3F 2K1,Canada,90300.00,George,Vanauf,NYC,NY,USA,"10022",NA,2,S18_2319,29,109.23,"1964 Mercedes Tour Bus","1:18",74.86,Unimax Art Galleries,8258,Trucks and Buses
10314,"2022-06-19","2022-06-29","2022-06-20",Shipped,Heintze Collectables,Palle,Ibsen,Ã…rhus,,"8200",Denmark,120800.00,Pamela,Castillo,Paris,,France,"75017",EMEA,2,S700_1938,23,83.15,The Mayflower,"1:700",43.30,Studio M Art Models,737,Ships
10313,"2022-06-19","2022-06-25","2022-06-22",Shipped,Canadian Gift Exchange Network,Yoshi ,Tamuri,Vancouver,BC,V3F 2K1,Canada,90300.00,George,Vanauf,NYC,NY,USA,"10022",NA,3,S18_3232,25,143.94,"1992 Ferrari 360 Spider red","1:18",77.90,Unimax Art Galleries,8347,Classic Cars
10314,"2022-06-19","2022-06-29","2022-06-20",Shipped,Heintze Collectables,Palle,Ibsen,Ã…rhus,,"8200",Denmark,120800.00,Pamela,Castillo,Paris,,France,"75017",EMEA,3,S18_3259,23,84.71,Collectable Wooden Train,"1:18",67.56,Carousel DieCast Legends,6450,Trains
10313,"2022-06-19","2022-06-25","2022-06-22",Shipped,Canadian Gift Exchange Network,Yoshi ,Tamuri,Vancouver,BC,V3F 2K1,Canada,90300.00,George,Vanauf,NYC,NY,USA,"10022",NA,4,S24_2300,42,102.23,"1962 Volkswagen Microbus","1:24",61.34,Autoart Studio Design,2327,Trucks and Buses
10314,"2022-06-19","2022-06-29","2022-06-20",Shipped,Heintze Collectables,Palle,Ibsen,Ã…rhus,,"8200",Denmark,120800.00,Pamela,Castillo,Paris,,France,"75017",EMEA,4,S12_3891,36,169.56,"1969 Ford Falcon","1:12",83.05,Second Gear Diecast,1049,Classic Cars
10313,"2022-06-19","2022-06-25","2022-06-22",Shipped,Canadian Gift Exchange Network,Yoshi ,Tamuri,Vancouver,BC,V3F 2K1,Canada,90300.00,George,Vanauf,NYC,NY,USA,"10022",NA,5,S18_2432,34,52.87,"1926 Ford Fire Engine","1:18",24.92,Carousel DieCast Legends,2018,Trucks and Buses
10314,"2022-06-19","2022-06-29","2022-06-20",Shipped,Heintze Collectables,Palle,Ibsen,Ã…rhus,,"8200",Denmark,120800.00,Pamela,Castillo,Paris,,France,"75017",EMEA,5,S12_1108,38,176.63,"2001 Ferrari Enzo","1:12",95.59,Second Gear Diecast,3619,Classic Cars
10313,"2022-06-19","2022-06-25","2022-06-22",Shipped,Canadian Gift Exchange Network,Yoshi ,Tamuri,Vancouver,BC,V3F 2K1,Canada,90300.00,George,Vanauf,NYC,NY,USA,"10022",NA,6,S32_1268,27,96.31,"1980â€™s GM Manhattan Express","1:32",53.93,Motor City Art Classics,5099,Trucks and Buses
10314,"2022-06-19","2022-06-29","2022-06-20",Shipped,Heintze Collectables,Palle,Ibsen,Ã…rhus,,"8200",Denmark,120800.00,Pamela,Castillo,Paris,,France,"75017",EMEA,6,S12_3148,46,125.40,"1969 Corvair Monza","1:18",89.14,Welly Diecast Productions,6906,Classic Cars
10313,"2022-06-19","2022-06-25","2022-06-22",Shipped,Canadian Gift Exchange Network,Yoshi ,Tamuri,Vancouver,BC,V3F 2K1,Canada,90300.00,George,Vanauf,NYC,NY,USA,"10022",NA,7,S10_4962,40,141.83,"1962 LanciaA Delta 16V","1:10",103.42,Second Gear Diecast,6791,Classic Cars
10314,"2022-06-19","2022-06-29","2022-06-20",Shipped,Heintze Collectables,Palle,Ibsen,Ã…rhus,,"8200",Denmark,120800.00,Pamela,Castillo,Paris,,France,"75017",EMEA,7,S50_1514,38,50.38,"1962 City of Detroit Streetcar","1:50",37.49,Classic Metal Creations,1645,Trains
10313,"2022-06-19","2022-06-25","2022-06-22",Shipped,Canadian Gift Exchange Network,Yoshi ,Tamuri,Vancouver,BC,V3F 2K1,Canada,90300.00,George,Vanauf,NYC,NY,USA,"10022",NA,8,S18_4600,28,110.18,"1940s Ford truck","1:18",84.76,Motor City Art Classics,3128,Trucks and Buses
10314,"2022-06-19","2022-06-29","2022-06-20",Shipped,Heintze Collectables,Palle,Ibsen,Ã…rhus,,"8200",Denmark,120800.00,Pamela,Castillo,Paris,,France,"75017",EMEA,8,S18_4027,29,129.26,"1970 Triumph Spitfire","1:18",91.92,Min Lin Diecast,5545,Classic Cars
10313,"2022-06-19","2022-06-25","2022-06-22",Shipped,Canadian Gift Exchange Network,Yoshi ,Tamuri,Vancouver,BC,V3F 2K1,Canada,90300.00,George,Vanauf,NYC,NY,USA,"10022",NA,9,S700_2824,30,96.09,"1982 Camaro Z28","1:18",46.53,Carousel DieCast Legends,6934,Classic Cars
10314,"2022-06-19","2022-06-29","2022-06-20",Shipped,Heintze Collectables,Palle,Ibsen,Ã…rhus,,"8200",Denmark,120800.00,Pamela,Castillo,Paris,,France,"75017",EMEA,9,S32_3207,35,58.41,"1950's Chicago Surface Lines Streetcar","1:32",26.72,Gearbox Collectibles,8601,Trains
10313,"2022-06-19","2022-06-25","2022-06-22",Shipped,Canadian Gift Exchange Network,Yoshi ,Tamuri,Vancouver,BC,V3F 2K1,Canada,90300.00,George,Vanauf,NYC,NY,USA,"10022",NA,10,S32_3522,34,55.59,"1996 Peterbilt 379 Stake Bed with Outrigger","1:32",33.61,Red Start Diecast,814,Trucks and Buses
10314,"2022-06-19","2022-06-29","2022-06-20",Shipped,Heintze Collectables,Palle,Ibsen,Ã…rhus,,"8200",Denmark,120800.00,Pamela,Castillo,Paris,,France,"75017",EMEA,10,S24_4048,38,111.18,"1992 Porsche Cayenne Turbo Silver","1:24",69.78,Exoto Designs,6582,Classic Cars
10313,"2022-06-19","2022-06-25","2022-06-22",Shipped,Canadian Gift Exchange Network,Yoshi ,Tamuri,Vancouver,BC,V3F 2K1,Canada,90300.00,George,Vanauf,NYC,NY,USA,"10022",NA,11,S12_1666,21,131.20,"1958 Setra Bus","1:12",77.90,Welly Diecast Productions,1579,Trucks and Buses
10314,"2022-06-19","2022-06-29","2022-06-20",Shipped,Heintze Collectables,Palle,Ibsen,Ã…rhus,,"8200",Denmark,120800.00,Pamela,Castillo,Paris,,France,"75017",EMEA,11,S24_1444,44,51.44,"1970 Dodge Coronet","1:24",32.37,Highway 66 Mini Classics,4074,Classic Cars
10314,"2022-06-19","2022-06-29","2022-06-20",Shipped,Heintze Collectables,Palle,Ibsen,Ã…rhus,,"8200",Denmark,120800.00,Pamela,Castillo,Paris,,France,"75017",EMEA,12,S50_1392,28,115.75,Diamond T620 Semi-Skirted Tanker,"1:50",68.29,Highway 66 Mini Classics,1016,Trucks and Buses
10314,"2022-06-19","2022-06-29","2022-06-20",Shipped,Heintze Collectables,Palle,Ibsen,Ã…rhus,,"8200",Denmark,120800.00,Pamela,Castillo,Paris,,France,"75017",EMEA,13,S18_2238,42,135.90,"1998 Chrysler Plymouth Prowler","1:18",101.51,Gearbox Collectibles,4724,Classic Cars
10314,"2022-06-19","2022-06-29","2022-06-20",Shipped,Heintze Collectables,Palle,Ibsen,Ã…rhus,,"8200",Denmark,120800.00,Pamela,Castillo,Paris,,France,"75017",EMEA,14,S12_4473,45,95.99,"1957 Chevy Pickup","1:12",55.70,Exoto Designs,6125,Trucks and Buses
10314,"2022-06-19","2022-06-29","2022-06-20",Shipped,Heintze Collectables,Palle,Ibsen,Ã…rhus,,"8200",Denmark,120800.00,Pamela,Castillo,Paris,,France,"75017",EMEA,15,S24_2840,39,31.82,"1958 Chevy Corvette Limited Edition","1:24",15.91,Carousel DieCast Legends,2542,Classic Cars
10315,"2022-06-26","2022-07-06","2022-06-27",Shipped,La Rochelle Gifts,Janine ,Labrune,Nantes,,"44000",France,118200.00,Gerard,Hernandez,Paris,,France,"75017",EMEA,1,S24_3151,24,78.77,"1912 Ford Model T Delivery Wagon","1:24",46.91,Min Lin Diecast,9173,Vintage Cars
10315,"2022-06-26","2022-07-06","2022-06-27",Shipped,La Rochelle Gifts,Janine ,Labrune,Nantes,,"44000",France,118200.00,Gerard,Hernandez,Paris,,France,"75017",EMEA,2,S700_1138,41,60.67,The Schooner Bluenose,"1:700",34.00,Autoart Studio Design,1897,Ships
10315,"2022-06-26","2022-07-06","2022-06-27",Shipped,La Rochelle Gifts,Janine ,Labrune,Nantes,,"44000",France,118200.00,Gerard,Hernandez,Paris,,France,"75017",EMEA,3,S700_3505,31,99.17,The Titanic,"1:700",51.09,Carousel DieCast Legends,1956,Ships
10315,"2022-06-26","2022-07-06","2022-06-27",Shipped,La Rochelle Gifts,Janine ,Labrune,Nantes,,"44000",France,118200.00,Gerard,Hernandez,Paris,,France,"75017",EMEA,4,S700_3962,37,88.39,The Queen Mary,"1:700",53.63,Welly Diecast Productions,5088,Ships
10315,"2022-06-26","2022-07-06","2022-06-27",Shipped,La Rochelle Gifts,Janine ,Labrune,Nantes,,"44000",France,118200.00,Gerard,Hernandez,Paris,,France,"75017",EMEA,5,S72_3212,40,51.32,Pont Yacht,"1:72",33.30,Unimax Art Galleries,414,Ships
10315,"2022-06-26","2022-07-06","2022-06-27",Shipped,La Rochelle Gifts,Janine ,Labrune,Nantes,,"44000",France,118200.00,Gerard,Hernandez,Paris,,France,"75017",EMEA,6,S24_2011,35,111.83,"18th century schooner","1:24",82.34,Carousel DieCast Legends,1898,Ships
10315,"2022-06-26","2022-07-06","2022-06-27",Shipped,La Rochelle Gifts,Janine ,Labrune,Nantes,,"44000",France,118200.00,Gerard,Hernandez,Paris,,France,"75017",EMEA,7,S18_4522,36,78.12,"1904 Buick Runabout","1:18",52.66,Exoto Designs,8290,Vintage Cars
10348,"2022-06-29","2022-07-06","2022-07-03",Shipped,"Corrida Auto Replicas, Ltd",MartÃ­n ,Sommer,Madrid,,"28023",Spain,104600.00,Martin,Gerard,Paris,,France,"75017",EMEA,1,S24_2300,37,107.34,"1962 Volkswagen Microbus","1:24",61.34,Autoart Studio Design,2327,Trucks and Buses
10316,"2022-06-29","2022-07-07","2022-07-05",Shipped,giftsbymail.co.uk,Helen ,Bennett,Cowes,Isle of Wight,PO31 7PJ,UK,93900.00,Larry,Bott,London,,UK,EC2N 1HN,EMEA,1,S24_1785,25,93.01,"1928 British Royal Navy Airplane","1:24",66.74,Classic Metal Creations,3627,Planes
10316,"2022-06-29","2022-07-07","2022-07-05",Shipped,giftsbymail.co.uk,Helen ,Bennett,Cowes,Isle of Wight,PO31 7PJ,UK,93900.00,Larry,Bott,London,,UK,EC2N 1HN,EMEA,2,S32_4289,24,59.16,"1928 Ford Phaeton Deluxe","1:32",33.02,Highway 66 Mini Classics,136,Vintage Cars
